id,created_at,buyer,seller,trade_type,btc_amount,btc_traded,fee_btc,btc_amount_less_fee,btc_final,fiat_amount,fiat_fee,fiat_per_btc,currency,exchange_rate,transaction_released_at,online_provider,reference
29019634,2018-09-25 15:32:53+00:00,nikitalub,MMattLeeE,ONLINE_SELL,0.00987200,0.00977426,0.00009774,0.00977426,0.00987200,4300.00,42.57,439931.00,RUB,439931.00,2018-09-25 15:36:05+00:00,SPECIFIC_BANK,L29019634BH9ZOY
29019681,2018-09-25 15:33:31+00:00,karmastyle,MMattLeeE,ONLINE_SELL,0.00688737,0.00681918,0.00006819,0.00681918,0.00688737,3000.00,29.70,439935.59,RUB,439935.59,2018-09-25 15:36:35+00:00,SPECIFIC_BANK,L29019681BH9ZQ9
29019488,2018-09-25 15:31:01+00:00,semsemasem,MMattLeeE,ONLINE_SELL,0.00918323,0.00909231,0.00009092,0.00909231,0.00918323,4000.00,39.60,439932.21,RUB,439932.21,2018-09-25 15:37:04+00:00,SPECIFIC_BANK,L29019488BH9ZKW
29019555,2018-09-25 15:31:51+00:00,gansbugi,MMattLeeE,ONLINE_SELL,0.01033117,0.01022888,0.00010229,0.01022888,0.01033117,4500.00,44.55,439930.86,RUB,439930.86,2018-09-25 15:42:51+00:00,SPECIFIC_BANK,L29019555BH9ZMR
29020530,2018-09-25 15:44:58+00:00,MMattLeeE,vdvwka,ONLINE_BUY,0.10499976,0.10499976,0.00105000,0.10394976,0.10394976,44310.53,443.11,426268.71,RUB,422006.01,2018-09-25 15:49:53+00:00,SPECIFIC_BANK,L29020530BHA0DU
29021480,2018-09-25 15:58:39+00:00,draftman1408,MMattLeeE,ONLINE_SELL,0.00887121,0.00878338,0.00008783,0.00878338,0.00887121,3855.00,38.17,438897.10,RUB,438897.10,2018-09-25 16:00:21+00:00,SPECIFIC_BANK,L29021480BHA148
29021523,2018-09-25 15:59:05+00:00,Whakafucka,MMattLeeE,ONLINE_SELL,0.01748930,0.01731614,0.00017316,0.01731614,0.01748930,7600.00,75.25,438896.89,RUB,438896.89,2018-09-25 16:01:28+00:00,SPECIFIC_BANK,L29021523BHA15F
29021380,2018-09-25 15:57:16+00:00,Miron812,MMattLeeE,ONLINE_SELL,0.00874461,0.00865803,0.00008658,0.00865803,0.00874461,3800.00,37.62,438898.92,RUB,438898.92,2018-09-25 16:02:12+00:00,SPECIFIC_BANK,L29021380BHA11G
29021661,2018-09-25 16:00:51+00:00,509team,MMattLeeE,ONLINE_SELL,0.01139492,0.01128210,0.00011282,0.01128210,0.01139492,4950.00,49.01,438748.11,RUB,438748.11,2018-09-25 16:03:52+00:00,SPECIFIC_BANK,L29021661BHA199
29021530,2018-09-25 15:59:13+00:00,e1ev3n24111,MMattLeeE,ONLINE_SELL,0.01150611,0.01139219,0.00011392,0.01139219,0.01150611,5000.00,49.50,438897.17,RUB,438897.17,2018-09-25 16:04:11+00:00,SPECIFIC_BANK,L29021530BHA15M
29021597,2018-09-25 15:59:56+00:00,tapac02,MMattLeeE,ONLINE_SELL,0.00782681,0.00774932,0.00007749,0.00774932,0.00782681,3400.00,33.66,438748.17,RUB,438748.17,2018-09-25 16:04:36+00:00,SPECIFIC_BANK,L29021597BHA17H
29021507,2018-09-25 15:58:56+00:00,okulybin,MMattLeeE,ONLINE_SELL,0.01748930,0.01731614,0.00017316,0.01731614,0.01748930,7600.00,75.25,438896.89,RUB,438896.89,2018-09-25 16:09:29+00:00,SPECIFIC_BANK,L29021507BHA14Z
29022549,2018-09-25 16:13:23+00:00,Andrey7771,MMattLeeE,ONLINE_SELL,0.04633060,0.04587188,0.00045872,0.04587188,0.04633060,20000.00,198.02,435996.95,RUB,435996.95,2018-09-25 16:16:17+00:00,SPECIFIC_BANK,L29022549BHA1XX
29051910,2018-09-26 06:42:42+00:00,MMattLeeE,Ebatetojedeniskalol2,ONLINE_BUY,0.21226365,0.21226365,0.00212264,0.21014101,0.21014101,90000.00,900.00,428283.85,RUB,424001.00,2018-09-26 06:49:57+00:00,SPECIFIC_BANK,L29051910BHAOLI
29052339,2018-09-26 06:57:30+00:00,nataliablreer,MMattLeeE,ONLINE_SELL,0.01269617,0.01257047,0.00012570,0.01257047,0.01269617,5500.00,54.45,437533.36,RUB,437533.36,2018-09-26 06:59:25+00:00,SPECIFIC_BANK,L29052339BHAOXF
29052452,2018-09-26 07:01:18+00:00,Buhalow1589,MMattLeeE,ONLINE_SELL,0.02042939,0.02022712,0.00020227,0.02022712,0.02042939,8850.00,87.62,437531.39,RUB,437531.39,2018-09-26 07:03:57+00:00,SPECIFIC_BANK,L29052452BHAP0K
29052453,2018-09-26 07:01:22+00:00,Babyboobers,MMattLeeE,ONLINE_SELL,0.01073409,0.01062781,0.00010628,0.01062781,0.01073409,4650.00,46.04,437531.34,RUB,437531.34,2018-09-26 07:04:35+00:00,SPECIFIC_BANK,L29052453BHAP0L
29052484,2018-09-26 07:02:45+00:00,muzam2411,MMattLeeE,ONLINE_SELL,0.00750233,0.00742805,0.00007428,0.00742805,0.00750233,3250.00,32.18,437530.71,RUB,437530.71,2018-09-26 07:05:21+00:00,SPECIFIC_BANK,L29052484BHAP1G
29052546,2018-09-26 07:04:30+00:00,Djonik24rus,MMattLeeE,ONLINE_SELL,0.02262247,0.02239849,0.00022398,0.02239849,0.02262247,9800.00,97.03,437529.49,RUB,437529.49,2018-09-26 07:07:15+00:00,SPECIFIC_BANK,L29052546BHAP36
29052529,2018-09-26 07:04:04+00:00,Babos34,MMattLeeE,ONLINE_SELL,0.00957992,0.00948507,0.00009485,0.00948507,0.00957992,4150.00,41.09,437529.72,RUB,437529.72,2018-09-26 07:08:00+00:00,SPECIFIC_BANK,L29052529BHAP2P
29052611,2018-09-26 07:06:40+00:00,krekerlalaland,MMattLeeE,ONLINE_SELL,0.01200379,0.01188494,0.00011885,0.01188494,0.01200379,5200.00,51.49,437528.50,RUB,437528.50,2018-09-26 07:09:11+00:00,SPECIFIC_BANK,L29052611BHAP4Z
29052511,2018-09-26 07:03:37+00:00,fstr88,MMattLeeE,ONLINE_SELL,0.01442064,0.01427786,0.00014278,0.01427786,0.01442064,6247.00,61.85,437530.55,RUB,437530.55,2018-09-26 07:09:43+00:00,SPECIFIC_BANK,L29052511BHAP27
29052586,2018-09-26 07:05:48+00:00,Demon1,MMattLeeE,ONLINE_SELL,0.00692527,0.00685670,0.00006857,0.00685670,0.00692527,3000.00,29.70,437528.26,RUB,437528.26,2018-09-26 07:10:06+00:00,SPECIFIC_BANK,L29052586BHAP4A
29052756,2018-09-26 07:13:13+00:00,Canemint,MMattLeeE,ONLINE_SELL,0.01246559,0.01234217,0.00012342,0.01234217,0.01246559,5400.00,53.46,437524.36,RUB,437524.36,2018-09-26 07:15:35+00:00,SPECIFIC_BANK,L29052756BHAP90
29052840,2018-09-26 07:16:16+00:00,fenanet420,MMattLeeE,ONLINE_SELL,0.01292733,0.01279934,0.00012799,0.01279934,0.01292733,5600.00,55.44,437522.56,RUB,437522.56,2018-09-26 07:20:54+00:00,SPECIFIC_BANK,L29052840BHAPBC
29052772,2018-09-26 07:13:50+00:00,Francois6510,MMattLeeE,ONLINE_SELL,0.01510879,0.01495920,0.00014959,0.01495920,0.01510879,6545.00,64.80,437523.40,RUB,437523.40,2018-09-26 07:24:13+00:00,SPECIFIC_BANK,L29052772BHAP9G
29052683,2018-09-26 07:10:00+00:00,Methadone,MMattLeeE,ONLINE_SELL,0.00911830,0.00902802,0.00009028,0.00902802,0.00911830,3950.00,39.11,437526.72,RUB,437526.72,2018-09-26 07:27:22+00:00,SPECIFIC_BANK,L29052683BHAP6Z
29052837,2018-09-26 07:16:11+00:00,Bit-Tim,MMattLeeE,ONLINE_SELL,0.01200395,0.01188510,0.00011885,0.01188510,0.01200395,5200.00,51.48,437522.61,RUB,437522.61,,SPECIFIC_BANK,L29052837BHAPB9
29053420,2018-09-26 07:35:00+00:00,MMattLeeE,danelspeg,ONLINE_BUY,0.10415176,0.10415176,0.00104152,0.10311024,0.10311024,44129.31,441.29,427981.84,RUB,423702.01,2018-09-26 07:40:14+00:00,SPECIFIC_BANK,L29053420BHAPRG
29053612,2018-09-26 07:41:37+00:00,Gardenvox,MMattLeeE,ONLINE_SELL,0.00721761,0.00714615,0.00007146,0.00714615,0.00721761,3130.00,30.99,437998.08,RUB,437998.08,2018-09-26 07:43:48+00:00,SPECIFIC_BANK,L29053612BHAPWS
29053708,2018-09-26 07:44:27+00:00,Goroxomed67,MMattLeeE,ONLINE_SELL,0.00737481,0.00730179,0.00007302,0.00730179,0.00737481,3200.00,31.68,438248.70,RUB,438248.70,2018-09-26 07:46:43+00:00,SPECIFIC_BANK,L29053708BHAPZG
29053774,2018-09-26 07:46:24+00:00,Dsvy,MMattLeeE,ONLINE_SELL,0.01382779,0.01369088,0.00013691,0.01369088,0.01382779,6000.00,59.41,438247.94,RUB,438247.94,2018-09-26 07:49:23+00:00,SPECIFIC_BANK,L29053774BHAQ1A
29054112,2018-09-26 07:56:57+00:00,glomazdov88,MMattLeeE,ONLINE_SELL,0.00714464,0.00707390,0.00007074,0.00707390,0.00714464,3100.00,30.69,438230.68,RUB,438230.68,2018-09-26 07:59:23+00:00,SPECIFIC_BANK,L29054112BHAQAO
29054152,2018-09-26 07:58:09+00:00,unltdmk2,MMattLeeE,ONLINE_SELL,0.01152362,0.01140952,0.00011410,0.01140952,0.01152362,5000.00,49.51,438230.53,RUB,438230.53,2018-09-26 07:59:55+00:00,SPECIFIC_BANK,L29054152BHAQBS
29054200,2018-09-26 07:59:30+00:00,hadouken45,MMattLeeE,ONLINE_SELL,0.00829708,0.00821493,0.00008215,0.00821493,0.00829708,3600.00,35.64,438226.50,RUB,438226.50,2018-09-26 08:03:41+00:00,SPECIFIC_BANK,L29054200BHAQD4
29054266,2018-09-26 08:01:25+00:00,reallyy88,MMattLeeE,ONLINE_SELL,0.00737520,0.00730218,0.00007302,0.00730218,0.00737520,3200.00,31.68,438225.30,RUB,438225.30,2018-09-26 08:05:42+00:00,SPECIFIC_BANK,L29054266BHAQEY
29054453,2018-09-26 08:06:22+00:00,babkin_ded,MMattLeeE,ONLINE_SELL,0.00760585,0.00753054,0.00007531,0.00753054,0.00760585,3300.00,32.68,438215.59,RUB,438215.59,2018-09-26 08:08:22+00:00,SPECIFIC_BANK,L29054453BHAQK5
29054545,2018-09-26 08:08:25+00:00,89609920083,MMattLeeE,ONLINE_SELL,0.00795171,0.00787298,0.00007873,0.00787298,0.00795171,3450.00,34.16,438207.64,RUB,438207.64,2018-09-26 08:13:06+00:00,SPECIFIC_BANK,L29054545BHAQMP
29054631,2018-09-26 08:10:40+00:00,Pavel753,MMattLeeE,ONLINE_SELL,0.00737345,0.00730045,0.00007300,0.00730045,0.00737345,3199.08,31.67,438203.12,RUB,438203.12,2018-09-26 08:16:51+00:00,SPECIFIC_BANK,L29054631BHAQP3
29054841,2018-09-26 08:16:19+00:00,Denis1672,MMattLeeE,ONLINE_SELL,0.01060976,0.01050471,0.00010505,0.01050471,0.01060976,4600.00,45.55,437898.81,RUB,437898.81,2018-09-26 08:19:54+00:00,SPECIFIC_BANK,L29054841BHAQUX
29054912,2018-09-26 08:18:30+00:00,JxxxDxIx,MMattLeeE,ONLINE_SELL,0.00772670,0.00765020,0.00007650,0.00765020,0.00772670,3350.00,33.17,437897.05,RUB,437897.05,2018-09-26 08:21:06+00:00,SPECIFIC_BANK,L29054912BHAQWW
29055287,2018-09-26 08:29:33+00:00,Gybrid,MMattLeeE,ONLINE_SELL,0.01388335,0.01374589,0.00013746,0.01374589,0.01388335,6000.00,59.41,436494.11,RUB,436494.11,2018-09-26 08:40:14+00:00,SPECIFIC_BANK,L29055287BHAR7B
29055737,2018-09-26 08:40:27+00:00,MMattLeeE,viktorkaribidis,ONLINE_BUY,0.09450947,0.09450947,0.00094509,0.09356438,0.09356438,40000.00,400.00,427513.12,RUB,423238.01,2018-09-26 08:43:41+00:00,SPECIFIC_BANK,L29055737BHARJT
29056007,2018-09-26 08:47:26+00:00,Yryryka123,MMattLeeE,ONLINE_SELL,0.00784739,0.00776969,0.00007770,0.00776969,0.00784739,3400.00,33.66,437597.90,RUB,437597.90,2018-09-26 08:49:09+00:00,SPECIFIC_BANK,L29056007BHARRB
29056073,2018-09-26 08:49:25+00:00,Dev1l26,MMattLeeE,ONLINE_SELL,0.01096331,0.01085476,0.00010855,0.01085476,0.01096331,4750.00,47.03,437596.04,RUB,437596.04,2018-09-26 08:52:40+00:00,SPECIFIC_BANK,L29056073BHART5
29056229,2018-09-26 08:53:14+00:00,Frenksemen1234,MMattLeeE,ONLINE_SELL,0.00923230,0.00914089,0.00009141,0.00914089,0.00923230,4000.00,39.60,437594.15,RUB,437594.15,2018-09-26 08:57:20+00:00,SPECIFIC_BANK,L29056229BHARXH
29056166,2018-09-26 08:51:50+00:00,HellMix,MMattLeeE,ONLINE_SELL,0.00900147,0.00891235,0.00008912,0.00891235,0.00900147,3900.00,38.61,437595.02,RUB,437595.02,2018-09-26 08:57:54+00:00,SPECIFIC_BANK,L29056166BHARVQ
29056288,2018-09-26 08:54:58+00:00,jigglipuff32rus,MMattLeeE,ONLINE_SELL,0.00692135,0.00685282,0.00006853,0.00685282,0.00692135,3000.00,29.70,437775.98,RUB,437775.98,2018-09-26 08:58:17+00:00,SPECIFIC_BANK,L29056288BHARZ4
29056286,2018-09-26 08:54:55+00:00,MaksonOD,MMattLeeE,ONLINE_SELL,0.00692135,0.00685282,0.00006853,0.00685282,0.00692135,3000.00,29.70,437775.98,RUB,437775.98,2018-09-26 08:58:49+00:00,SPECIFIC_BANK,L29056286BHARZ2
29056353,2018-09-26 08:56:47+00:00,eblotynoe,MMattLeeE,ONLINE_SELL,0.00461293,0.00456726,0.00004567,0.00456726,0.00461293,2000.00,19.80,437899.31,RUB,437899.31,2018-09-26 08:59:14+00:00,SPECIFIC_BANK,L29056353BHAS0X
29056371,2018-09-26 08:57:18+00:00,Royjones77rus,MMattLeeE,ONLINE_SELL,0.00853393,0.00844944,0.00008449,0.00844944,0.00853393,3700.00,36.63,437898.84,RUB,437898.84,2018-09-26 08:59:35+00:00,SPECIFIC_BANK,L29056371BHAS1F
29056280,2018-09-26 08:54:41+00:00,11_drakon_11,MMattLeeE,ONLINE_SELL,0.02055640,0.02035287,0.00020353,0.02035287,0.02055640,8910.00,88.22,437776.10,RUB,437776.10,,SPECIFIC_BANK,L29056280BHARYW
29056344,2018-09-26 08:56:31+00:00,alekseytigerph,MMattLeeE,ONLINE_SELL,0.00657343,0.00650835,0.00006508,0.00650835,0.00657343,2850.00,28.22,437899.01,RUB,437899.01,2018-09-26 09:01:09+00:00,SPECIFIC_BANK,L29056344BHAS0O
29056621,2018-09-26 09:04:01+00:00,acidbuddha,MMattLeeE,ONLINE_SELL,0.01016703,0.01006637,0.00010066,0.01006637,0.01016703,4400.00,43.56,437098.97,RUB,437098.97,,SPECIFIC_BANK,L29056621BHAS8D
29056489,2018-09-26 09:00:31+00:00,bratikot,MMattLeeE,ONLINE_SELL,0.00622818,0.00616651,0.00006167,0.00616651,0.00622818,2700.00,26.73,437848.96,RUB,437848.96,2018-09-26 09:07:05+00:00,SPECIFIC_BANK,L29056489BHAS4P
29056645,2018-09-26 09:04:37+00:00,james5465,MMattLeeE,ONLINE_SELL,0.00889615,0.00880807,0.00008808,0.00880807,0.00889615,3850.00,38.12,437099.16,RUB,437099.16,2018-09-26 09:07:35+00:00,SPECIFIC_BANK,L29056645BHAS91
29057090,2018-09-26 09:15:28+00:00,MMattLeeE,mixxasek,ONLINE_BUY,0.07773412,0.07773412,0.00077734,0.07695678,0.07695678,33000.00,330.00,428812.12,RUB,424524.01,,SPECIFIC_BANK,L29057090BHASLE
29057588,2018-09-26 09:27:37+00:00,MMattLeeE,vprg,ONLINE_BUY,0.07154562,0.07154562,0.00071546,0.07083016,0.07083016,30300.00,303.00,427783.87,RUB,423506.01,2018-09-26 09:30:53+00:00,SPECIFIC_BANK,L29057588BHASZ8
29057963,2018-09-26 09:36:28+00:00,MMattLeeE,vprg,ONLINE_BUY,0.07146226,0.07146226,0.00071462,0.07074764,0.07074764,30300.00,303.00,428282.84,RUB,424000.02,2018-09-26 09:39:31+00:00,SPECIFIC_BANK,L29057963BHAT9N
29058021,2018-09-26 09:38:11+00:00,seniormaxim,MMattLeeE,ONLINE_SELL,0.00739765,0.00732441,0.00007324,0.00732441,0.00739765,3200.00,31.68,436895.26,RUB,436895.26,2018-09-26 09:41:18+00:00,SPECIFIC_BANK,L29058021BHATB9
29058039,2018-09-26 09:38:38+00:00,gold1231,MMattLeeE,ONLINE_SELL,0.00866913,0.00858330,0.00008583,0.00858330,0.00866913,3750.00,37.13,436894.90,RUB,436894.90,2018-09-26 09:41:45+00:00,SPECIFIC_BANK,L29058039BHATBR
29058093,2018-09-26 09:39:40+00:00,enot_00,MMattLeeE,ONLINE_SELL,0.00716650,0.00709554,0.00007096,0.00709554,0.00716650,3100.00,30.70,436894.16,RUB,436894.16,2018-09-26 09:42:10+00:00,SPECIFIC_BANK,L29058093BHATD9
29058108,2018-09-26 09:40:20+00:00,prestupnik,MMattLeeE,ONLINE_SELL,0.00866915,0.00858332,0.00008583,0.00858332,0.00866915,3750.00,37.13,436893.88,RUB,436893.88,2018-09-26 09:42:39+00:00,SPECIFIC_BANK,L29058108BHATDO
29058116,2018-09-26 09:40:25+00:00,AmeL2018,MMattLeeE,ONLINE_SELL,0.00720811,0.00713674,0.00007137,0.00713674,0.00720811,3118.00,30.87,436894.16,RUB,436894.16,2018-09-26 09:43:16+00:00,SPECIFIC_BANK,L29058116BHATDW
29058142,2018-09-26 09:40:59+00:00,Prelesntii_shiphon,MMattLeeE,ONLINE_SELL,0.00693532,0.00686665,0.00006867,0.00686665,0.00693532,3000.00,29.70,436894.26,RUB,436894.26,2018-09-26 09:43:45+00:00,SPECIFIC_BANK,L29058142BHATEM
29058244,2018-09-26 09:43:24+00:00,vodolaz44rus,MMattLeeE,ONLINE_SELL,0.01340847,0.01327571,0.00013276,0.01327571,0.01340847,5800.00,57.43,436888.12,RUB,436888.12,2018-09-26 09:46:19+00:00,SPECIFIC_BANK,L29058244BHATHG
29058305,2018-09-26 09:44:59+00:00,Evgenyu123,MMattLeeE,ONLINE_SELL,0.00940213,0.00930904,0.00009309,0.00930904,0.00940213,4067.00,40.27,436887.15,RUB,436887.15,,SPECIFIC_BANK,L29058305BHATJ5
29058241,2018-09-26 09:43:17+00:00,jonyybravo777,MMattLeeE,ONLINE_SELL,0.02080625,0.02060025,0.00020600,0.02060025,0.02080625,9000.00,89.11,436887.90,RUB,436887.90,2018-09-26 09:46:53+00:00,SPECIFIC_BANK,L29058241BHATHD
29058284,2018-09-26 09:44:32+00:00,enj116rus,MMattLeeE,ONLINE_SELL,0.01098110,0.01087238,0.00010872,0.01087238,0.01098110,4750.00,47.03,436886.86,RUB,436886.86,2018-09-26 09:47:28+00:00,SPECIFIC_BANK,L29058284BHATIK
29058475,2018-09-26 09:48:38+00:00,Supra_23,MMattLeeE,ONLINE_SELL,0.00701175,0.00694233,0.00006942,0.00694233,0.00701175,3033.00,30.03,436885.02,RUB,436885.02,2018-09-26 09:51:24+00:00,SPECIFIC_BANK,L29058475BHATNV
29058452,2018-09-26 09:48:09+00:00,ayanuol,MMattLeeE,ONLINE_SELL,0.00774460,0.00766792,0.00007668,0.00766792,0.00774460,3350.00,33.17,436885.10,RUB,436885.10,2018-09-26 09:51:47+00:00,SPECIFIC_BANK,L29058452BHATN8
29058189,2018-09-26 09:41:57+00:00,tusin58,MMattLeeE,ONLINE_SELL,0.01063428,0.01052899,0.00010529,0.01052899,0.01063428,4600.00,45.54,436889.01,RUB,436889.01,2018-09-26 09:52:09+00:00,SPECIFIC_BANK,L29058189BHATFX
29058509,2018-09-26 09:49:15+00:00,aphex34,MMattLeeE,ONLINE_SELL,0.01225268,0.01213137,0.00012131,0.01213137,0.01225268,5300.00,52.47,436883.88,RUB,436883.88,2018-09-26 09:52:45+00:00,SPECIFIC_BANK,L29058509BHATOT
29058282,2018-09-26 09:44:30+00:00,upkto,MMattLeeE,ONLINE_SELL,0.00739780,0.00732455,0.00007325,0.00732455,0.00739780,3200.00,31.69,436886.91,RUB,436886.91,2018-09-26 09:54:55+00:00,SPECIFIC_BANK,L29058282BHATII
29058437,2018-09-26 09:47:57+00:00,Alexandr-ice,MMattLeeE,ONLINE_SELL,0.01202147,0.01190245,0.00011902,0.01190245,0.01202147,5200.00,51.48,436884.84,RUB,436884.84,2018-09-26 09:55:20+00:00,SPECIFIC_BANK,L29058437BHATMT
29059688,2018-09-26 10:17:43+00:00,MMattLeeE,Grair,ONLINE_BUY,0.09999870,0.09999870,0.00099999,0.09899871,0.09899871,42386.21,423.86,428149.11,RUB,423867.61,2018-09-26 10:26:49+00:00,SPECIFIC_BANK,L29059688BHAULK
29060482,2018-09-26 10:35:55+00:00,wallu,MMattLeeE,ONLINE_SELL,0.00806893,0.00798904,0.00007989,0.00798904,0.00806893,3500.00,34.65,438100.20,RUB,438100.20,2018-09-26 10:38:13+00:00,SPECIFIC_BANK,L29060482BHAV7M
29060505,2018-09-26 10:36:23+00:00,Vasyabaska,MMattLeeE,ONLINE_SELL,0.01473381,0.01458793,0.00014588,0.01458793,0.01473381,6400.00,63.37,438718.86,RUB,438718.86,2018-09-26 10:40:14+00:00,SPECIFIC_BANK,L29060505BHAV89
29060602,2018-09-26 10:38:22+00:00,Zaffod,MMattLeeE,ONLINE_SELL,0.00690652,0.00683814,0.00006838,0.00683814,0.00690652,3000.00,29.70,438715.79,RUB,438715.79,2018-09-26 10:40:35+00:00,SPECIFIC_BANK,L29060602BHAVAY
29061069,2018-09-26 10:49:12+00:00,Keeperstyle,MMattLeeE,ONLINE_SELL,0.00921251,0.00912130,0.00009121,0.00912130,0.00921251,4000.00,39.60,438533.98,RUB,438533.98,2018-09-26 10:51:43+00:00,SPECIFIC_BANK,L29061069BHAVNX
29061147,2018-09-26 10:51:10+00:00,Evgenii.aleks,MMattLeeE,ONLINE_SELL,0.04560205,0.04515054,0.00045151,0.04515054,0.04560205,19800.00,196.04,438532.96,RUB,438532.96,2018-09-26 10:53:44+00:00,SPECIFIC_BANK,L29061147BHAVQ3
29061430,2018-09-26 10:57:42+00:00,SuperRoma,MMattLeeE,ONLINE_SELL,0.03697966,0.03661352,0.00036614,0.03661352,0.03697966,16000.00,158.42,436997.04,RUB,436997.04,2018-09-26 11:03:52+00:00,SPECIFIC_BANK,L29061430BHAVXY
29061853,2018-09-26 11:06:42+00:00,MMattLeeE,w7r8c,ONLINE_BUY,0.11789450,0.11789450,0.00117894,0.11671556,0.11671556,50000.00,500.00,428391.90,RUB,424107.99,2018-09-26 11:12:06+00:00,SPECIFIC_BANK,L29061853BHAW9P
29062255,2018-09-26 11:15:04+00:00,ASUS777,MMattLeeE,ONLINE_SELL,0.01084538,0.01073800,0.00010738,0.01073800,0.01084538,4700.00,46.53,437697.90,RUB,437697.90,2018-09-26 11:19:18+00:00,SPECIFIC_BANK,L29062255BHAWKV
29062392,2018-09-26 11:17:32+00:00,Mikhail.91860,MMattLeeE,ONLINE_SELL,0.00807157,0.00799165,0.00007992,0.00799165,0.00807157,3500.00,34.65,437957.12,RUB,437957.12,2018-09-26 11:20:46+00:00,SPECIFIC_BANK,L29062392BHAWOO
29062214,2018-09-26 11:14:03+00:00,valerasokolov154200,MMattLeeE,ONLINE_SELL,0.02769032,0.02741616,0.00027416,0.02741616,0.02769032,12000.00,118.81,437698.06,RUB,437698.06,2018-09-26 11:21:20+00:00,SPECIFIC_BANK,L29062214BHAWJQ
29062532,2018-09-26 11:20:05+00:00,OlgaChumakova,MMattLeeE,ONLINE_SELL,0.01706564,0.01689667,0.00016897,0.01689667,0.01706564,7400.00,73.27,437956.12,RUB,437956.12,2018-09-26 11:23:30+00:00,SPECIFIC_BANK,L29062532BHAWSK
29062230,2018-09-26 11:14:33+00:00,Rikisakha,MMattLeeE,ONLINE_SELL,0.01407592,0.01393655,0.00013937,0.01393655,0.01407592,6100.00,60.40,437698.00,RUB,437698.00,2018-09-26 11:25:50+00:00,SPECIFIC_BANK,L29062230BHAWK6
29062898,2018-09-26 11:28:25+00:00,Ant941,MMattLeeE,ONLINE_SELL,0.02767344,0.02739945,0.00027399,0.02739945,0.02767344,12000.00,118.81,437965.00,RUB,437965.00,2018-09-26 11:30:27+00:00,SPECIFIC_BANK,L29062898BHAX2Q
29079206,2018-09-26 15:49:08+00:00,MMattLeeE,norhythm1,ONLINE_BUY,0.08120650,0.08120650,0.00081206,0.08039444,0.08039444,35000.00,350.00,435353.49,RUB,430999.98,2018-09-26 15:53:15+00:00,SPECIFIC_BANK,L29079206BHB9NQ
29079739,2018-09-26 15:57:34+00:00,vlad13371488,MMattLeeE,ONLINE_SELL,0.01086770,0.01076010,0.00010760,0.01076010,0.01086770,4800.00,47.52,446092.51,RUB,446092.51,2018-09-26 16:00:04+00:00,SPECIFIC_BANK,L29079739BHBA2J
29079652,2018-09-26 15:56:05+00:00,monk29,MMattLeeE,ONLINE_SELL,0.00792433,0.00784587,0.00007846,0.00784587,0.00792433,3500.00,34.65,446094.57,RUB,446094.57,2018-09-26 16:00:58+00:00,SPECIFIC_BANK,L29079652BHBA04
29079706,2018-09-26 15:56:57+00:00,Dmitriy7531199,MMattLeeE,ONLINE_SELL,0.02739553,0.02712429,0.00027124,0.02712429,0.02739553,12100.00,119.80,446094.63,RUB,446094.63,2018-09-26 16:02:07+00:00,SPECIFIC_BANK,L29079706BHBA1M
29079645,2018-09-26 15:56:00+00:00,MMattLeeE,YurevAl,ONLINE_BUY,0.08549884,0.08549884,0.00085499,0.08464385,0.08464385,36850.00,368.50,435353.54,RUB,431000.00,2018-09-26 16:02:38+00:00,SPECIFIC_BANK,L29079645BHB9ZX
29079787,2018-09-26 15:58:32+00:00,qweasd7000,MMattLeeE,ONLINE_SELL,0.00792437,0.00784591,0.00007846,0.00784591,0.00792437,3500.00,34.65,446092.30,RUB,446092.30,2018-09-26 16:02:46+00:00,SPECIFIC_BANK,L29079787BHBA3V
29079864,2018-09-26 15:59:33+00:00,Shadow161rus3,MMattLeeE,ONLINE_SELL,0.00452821,0.00448338,0.00004483,0.00448338,0.00452821,2000.00,19.80,446092.01,RUB,446092.01,2018-09-26 16:04:39+00:00,SPECIFIC_BANK,L29079864BHBA60
29080176,2018-09-26 16:03:52+00:00,Savaris,MMattLeeE,ONLINE_SELL,0.00792389,0.00784544,0.00007845,0.00784544,0.00792389,3500.00,34.65,446119.02,RUB,446119.02,2018-09-26 16:06:56+00:00,SPECIFIC_BANK,L29080176BHBAEO
29080166,2018-09-26 16:03:46+00:00,Deco4quite,MMattLeeE,ONLINE_SELL,0.00792389,0.00784544,0.00007845,0.00784544,0.00792389,3500.00,34.65,446119.02,RUB,446119.02,2018-09-26 16:07:15+00:00,SPECIFIC_BANK,L29080166BHBAEE
29080271,2018-09-26 16:05:10+00:00,DmitriyRdm,MMattLeeE,ONLINE_SELL,0.01197641,0.01185783,0.00011858,0.01185783,0.01197641,5290.00,52.38,446118.72,RUB,446118.72,2018-09-26 16:07:42+00:00,SPECIFIC_BANK,L29080271BHBAHB
29080252,2018-09-26 16:04:55+00:00,madmax083,MMattLeeE,ONLINE_SELL,0.00735791,0.00728506,0.00007285,0.00728506,0.00735791,3250.00,32.18,446118.49,RUB,446118.49,2018-09-26 16:08:22+00:00,SPECIFIC_BANK,L29080252BHBAGS
